Year,Primary MSA City,State,Population,Sheltered Homeless_percentage,Sheltered Homeless - Under 18_percentage,Sheltered Homeless - Age 18 to 24_percentage,Sheltered Homeless - Over 24_percentage,Sheltered Homeless - Female_percentage,Sheltered Homeless - Male_percentage,Sheltered Homeless - Transgender_percentage,Sheltered Homeless - Gender Non-Conforming_percentage,Sheltered Homeless - Hispanic/Latino_percentage,Sheltered Homeless - White_percentage,Sheltered Homeless - Black or African American_percentage,Sheltered Homeless - Asian_percentage,Sheltered Homeless - American Indian or Alaska Native_percentage,Sheltered Homeless - Native Hawaiian or Other Pacific Islander_percentage,Sheltered Homeless - Multiple Races_percentage,Unsheltered Homeless_percentage,Unsheltered Homeless - Under 18_percentage,Unsheltered Homeless - Age 18 to 24_percentage,Unsheltered Homeless - Over 24_percentage,Unsheltered Homeless - Female_percentage,Unsheltered Homeless - Male_percentage,Unsheltered Homeless - Transgender_percentage,Unsheltered Homeless - Gender Non-Conforming_percentage,Unsheltered Homeless - Hispanic/Latino_percentage,Unsheltered Homeless - White_percentage,Unsheltered Homeless - Black or African American_percentage,Unsheltered Homeless - Asian_percentage,Unsheltered Homeless - American Indian or Alaska Native_percentage,Unsheltered Homeless - Native Hawaiian or Other Pacific Islander_percentage,Unsheltered Homeless - Multiple Races_percentage,Overall Homeless_percentage,Overall Homeless - Under 18_percentage,Overall Homeless - Age 18 to 24_percentage,Overall Homeless - Over 24_percentage,Overall Homeless - Female_percentage,Overall Homeless - Male_percentage,Overall Homeless - Transgender_percentage,Overall Homeless - Gender Non-Conforming_percentage,Overall Homeless - Hispanic/Latino_percentage,Overall Homeless - White_percentage,Overall Homeless - Black or African American_percentage,Overall Homeless - Asian_percentage,Overall Homeless - American Indian or Alaska Native_percentage,Overall Homeless - Native Hawaiian or Other Pacific Islander_percentage,Overall Homeless - Multiple Races_percentage
2013,Washington,DC,5963312,0.144768545,0.045662545,0.013415364,0.085690636,0,0,0,0,0,0,0,0,0,0,0,0.015913975,0.000100615,0.000737845,0.015075515,0,0,0,0,0,0,0,0,0,0,0,0.16068252,0.04576316,0.014153209,0.100766151,0,0,0,0,0,0,0,0,0,0,0
2013,Virginia Beach,VA,1741366,0.090733367,0.022511063,0.004536668,0.063685635,0,0,0,0,0,0,0,0,0,0,0,0.008671353,0.000172279,0.000287131,0.008211944,0,0,0,0,0,0,0,0,0,0,0,0.09940472,0.022683342,0.004823799,0.071897579,0,0,0,0,0,0,0,0,0,0,0
2013,Tampa,FL,2880536,0.09689169,0.01048416,0.005832248,0.080575282,0,0,0,0,0,0,0,0,0,0,0,0.105223472,0.021384909,0.007845762,0.075992801,0,0,0,0,0,0,0,0,0,0,0,0.202115162,0.031869069,0.01367801,0.156568083,0,0,0,0,0,0,0,0,0,0,0
2013,St. Louis,MO,2799472,0.060225643,0.022611407,0.007215646,0.030398589,0,0,0,0,0,0,0,0,0,0,0,0.004465128,0.000392931,0.000178605,0.003893591,0,0,0,0,0,0,0,0,0,0,0,0.06469077,0.023004338,0.007394251,0.034292181,0,0,0,0,0,0,0,0,0,0,0
2013,Seattle,WA,3612347,0.225781189,0.061566621,0.022450778,0.14176379,0,0,0,0,0,0,0,0,0,0,0,0.088585067,0.000913534,0.004318522,0.083353011,0,0,0,0,0,0,0,0,0,0,0,0.314366256,0.062480155,0.0267693,0.225116801,0,0,0,0,0,0,0,0,0,0,0
2013,San Francisco,CA,4519636,0.117310332,0.025577281,0.01442594,0.077307111,0,0,0,0,0,0,0,0,0,0,0,0.152468031,0.005465042,0.037724277,0.109278712,0,0,0,0,0,0,0,0,0,0,0,0.269778363,0.031042323,0.052150217,0.186585822,0,0,0,0,0,0,0,0,0,0,0
2013,San Diego,CA,3209768,0.134121843,0.033024194,0.010499201,0.090598448,0,0,0,0,0,0,0,0,0,0,0,0.142502511,0.003271264,0.011527313,0.127703934,0,0,0,0,0,0,0,0,0,0,0,0.276624354,0.036295458,0.022026514,0.218302382,0,0,0,0,0,0,0,0,0,0,0
2013,San Antonio,TX,2280002,0.076184144,0.023333313,0.005350872,0.047499958,0,0,0,0,0,0,0,0,0,0,0,0.054517496,0,0.003947365,0.050570131,0,0,0,0,0,0,0,0,0,0,0,0.13070164,0.023333313,0.009298237,0.098070089,0,0,0,0,0,0,0,0,0,0,0
2013,Salt Lake City,UT,1140025,0.17841714,0.04377097,0.009210324,0.125435846,0,0,0,0,0,0,0,0,0,0,0,0.00868402,0.000175435,0.001052608,0.007455977,0,0,0,0,0,0,0,0,0,0,0,0.18710116,0.043946405,0.010262933,0.132891823,0,0,0,0,0,0,0,0,0,0,0
2013,San Jose,CA,1923664,0.101732943,0.026459922,0.009305159,0.065967861,0,0,0,0,0,0,0,0,0,0,0,0.294957955,0.011124604,0.045953971,0.23787938,0,0,0,0,0,0,0,0,0,0,0,0.396690898,0.037584526,0.05525913,0.303847242,0,0,0,0,0,0,0,0,0,0,0
2013,Riverside,CA,4369493,0.049525197,0.017118691,0.00446276,0.027943745,0,0,0,0,0,0,0,0,0,0,0,0.071747454,0.00361598,0.004325445,0.06380603,0,0,0,0,0,0,0,0,0,0,0,0.121272651,0.020734671,0.008788205,0.091749775,0,0,0,0,0,0,0,0,0,0,0
2013,Pittsburgh,PA,2359803,0.059369363,0.016865815,0.006398839,0.036104709,0,0,0,0,0,0,0,0,0,0,0,0.003856254,0,0.000635646,0.003220608,0,0,0,0,0,0,0,0,0,0,0,0.063225617,0.016865815,0.007034486,0.039325317,0,0,0,0,0,0,0,0,0,0,0
2013,Richmond,VA,1222549,0.067481958,0.008834002,0.003844427,0.054803529,0,0,0,0,0,0,0,0,0,0,0,0.004580593,8.18E-05,0.000163593,0.004335205,0,0,0,0,0,0,0,0,0,0,0,0.072062551,0.008915798,0.004008019,0.059138734,0,0,0,0,0,0,0,0,0,0,0
2013,Philadelphia,PA,6030134,0.180675919,0.056499574,0.018954803,0.105221542,0,0,0,0,0,0,0,0,0,0,0,0.01683213,0.000646752,0.000746252,0.015439126,0,0,0,0,0,0,0,0,0,0,0,0.197508049,0.057146325,0.019701055,0.120660669,0,0,0,0,0,0,0,0,0,0,0
2013,Phoenix,AZ,4403121,0.097839691,0.034293857,0.008698376,0.054847459,0,0,0,0,0,0,0,0,0,0,0,0.035906349,0.001090136,0.002952451,0.031863762,0,0,0,0,0,0,0,0,0,0,0,0.133746041,0.035383992,0.011650827,0.086711221,0,0,0,0,0,0,0,0,0,0,0
2013,Oklahoma City,OK,1320148,0.080975769,0.010907868,0.007347661,0.06272024,0,0,0,0,0,0,0,0,0,0,0,0.022194481,7.57E-05,0.001211985,0.020906747,0,0,0,0,0,0,0,0,0,0,0,0.103170251,0.010983617,0.008559646,0.083626987,0,0,0,0,0,0,0,0,0,0,0
2013,Portland,OR,2311015,0.141020288,0.040588226,0.014668879,0.085763182,0,0,0,0,0,0,0,0,0,0,0,0.100258977,0.005105982,0.009216729,0.085936266,0,0,0,0,0,0,0,0,0,0,0,0.241279265,0.045694208,0.023885609,0.171699448,0,0,0,0,0,0,0,0,0,0,0
2013,Providence,MA,1607460,0.098602765,0.025257238,0.008398343,0.064947184,0,0,0,0,0,0,0,0,0,0,0,0.008460553,0.00037326,0.000746519,0.007340774,0,0,0,0,0,0,0,0,0,0,0,0.107063317,0.025630498,0.009144862,0.072287957,0,0,0,0,0,0,0,0,0,0,0
2013,Raleigh,NC,1213499,0.147919364,0.025545963,0.012278543,0.110094858,0,0,0,0,0,0,0,0,0,0,0,0.014750733,8.24E-05,0.000494438,0.014173889,0,0,0,0,0,0,0,0,0,0,0,0.162670097,0.025628369,0.012772981,0.124268747,0,0,0,0,0,0,0,0,0,0,0
2012,Denver,CO,2650274,0.203526126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036373598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239899724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Memphis,TN,1331396,0.131440984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024485578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155926561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Los Angeles,CA,13013443,0.145872234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200700153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346572387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Las Vegas,NV,1989224,0.154934789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213198715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368133503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kansas City,KS,2038586,0.102816364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044001087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146817451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Jacksonville,FL,1377607,0.111933229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095745739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207678968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Indianapolis,IN,1929678,0.076385801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008965226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085351027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Houston,TX,6183531,0.054386402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061841689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11622809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Fresno,CA,945045,0.070896095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404425186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475321281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Detroit,MI,4300864,0.093609098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021274795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114883893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Atlanta,GA,5444473,0.081422022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043677322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125099344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Dallas,TX,6644559,0.078695968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005132019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083827986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Columbus,OH,1947208,0.064297189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009346716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073643905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Cleveland,OH,2064776,0.100107711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006005494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106113206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Cincinnati,OH,2152554,0.074701959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002136996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076838955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Chicago,IL,9528090,0.071682782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021022052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092704834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Charlotte,NC,2318671,0.103291929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033769345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137061273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Buffalo,NY,1134619,0.094040378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010223696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104264075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Boston,MA,4656593,0.125392105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005433157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130825262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Birmingham,AL,1067563,0.094514328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065382558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159896887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Baltimore,MD,2754637,0.091990342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071189053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163179395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Austin,TX,1834586,0.07494879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047367635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122316425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Miami,FL,5745743,0.099934856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061489002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161423858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Milwaukee,WI,1567248,0.084096454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007273897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091370351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Minneapolis,MN,3405952,0.124722838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007486894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132209732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Sacramento,CA,2190266,0.084784223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04360201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128386233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Nashville,TN,1703609,0.092215996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021307706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113523702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Washington,DC,5878942,0.148666206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01991855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168584756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Virginia Beach,VA,1734121,0.088575134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013666866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Tampa,FL,2843636,0.102790934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297752596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400543529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,St. Louis,MO,2796682,0.06504136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008224031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073265391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Seattle,WA,3558829,0.264974799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099105633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364080432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,San Jose,CA,1894452,0.099448284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272849352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372297635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,San Diego,CA,3174335,0.137698132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177738014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315436146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,San Antonio,TX,2236981,0.091328447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072731954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164060401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Salt Lake City,UT,1123748,0.202269548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016907705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219177253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,San Francisco,CA,4455473,0.117181722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132511183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249692906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Riverside,CA,4334716,0.042586412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15645777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199044182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Phoenix,AZ,4329756,0.109382607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040394886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149777493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Richmond,VA,1211015,0.070849659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006193152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077042811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Oklahoma City,OK,1297857,0.072581186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027815083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100396269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Philadelphia,PA,6016616,0.185984946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017335326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203320272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,New York,NY,19149689,0.342935073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023525186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366460259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Pittsburgh,PA,2360443,0.055921706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002372436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058294142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Portland,OR,2288465,0.168759409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101902367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270661775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Providence,MA,1605741,0.0998293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002989274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102818574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Raleigh,NC,1187848,0.138485732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023487854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161973586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Denver,CO,2602918,0.164315587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184754187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Memphis,TN,1323741,0.132805436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146705436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Los Angeles,CA,12925753,0.172353595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204189265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37654286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Las Vegas,NV,1961925,0.191750449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216165246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407915695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Kansas City,KS,2025490,0.111923535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163269135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Jacksonville,FL,1361972,0.116962757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105141662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222104419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Indianapolis,IN,1910719,0.077091399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00596634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083057739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Houston,TX,6056193,0.06692323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072950119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139873349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Fresno,CA,939406,0.139769173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406852841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546622014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Detroit,MI,4291696,0.094927507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021320243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116247749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Milwaukee,WI,1561296,0.08524969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008646663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093896353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Dallas,TX,6510544,0.081867199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005821326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087688525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Columbus,OH,1926338,0.066135849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007475324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073611173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Cleveland,OH,2068989,0.099855533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009473226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109328759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Cincinnati,OH,2146208,0.056331912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003075191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059407103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Chicago,IL,9500870,0.071561867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021061229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092623097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Charlotte,NC,2281230,0.11673527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024635832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141371102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Buffalo,NY,1135562,0.085244135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016555679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101799814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Boston,MA,4609790,0.123931893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005076153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129008046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Birmingham,AL,1064030,0.096237888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087027621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183265509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Baltimore,MD,2733785,0.108604005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069390973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177994978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Austin,TX,1780535,0.076269211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056387546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132656758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Miami,FL,5668271,0.111356708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060935689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172292397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Atlanta,GA,5366462,0.082493829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044312249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126806078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Minneapolis,MN,3373392,0.126074882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008478113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134552996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Sacramento,CA,2172948,0.06539503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04394951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10934454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Nashville,TN,1674534,0.094056018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021677673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115733691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Washington,DC,5782319,0.153087369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014665396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167752765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Virginia Beach,VA,1723208,0.088033482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014797981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102831463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Tampa,FL,2813269,0.098070963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300966598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399037561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,St. Louis,MO,2795155,0.06321653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008371629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071588159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Seattle,WA,3503891,0.27455192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094209552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368761471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,San Francisco,CA,4395725,0.111722185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137133237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248855422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,San Diego,CA,3137156,0.126866499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173915483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300781982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,San Antonio,TX,2193923,0.093257603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05360261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146860213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Salt Lake City,UT,1106800,0.166606433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017076256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183682689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,San Jose,CA,1868031,0.10160431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27670847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37831278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Riverside,CA,4294897,0.052294618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157908327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210202945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Phoenix,AZ,4253037,0.095978474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041123555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137102029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
